norm,Synsets,domain_x,ngrams_last_mean,nrdirhypers_x,nrhypos_x,nrpartrels_normalised_x,depthfromtopsynset_normalised_x,glosslength_normalised_x,minwordlength_x,nroflemmas_x,polyscore_max_x,vote_x,kbnc_1m_sum,childes_1m_rel_sum,childes_2_4m_rel_sum,childes_5_7m_rel_sum,bnc_1m_sum,bnc_5_7m_sum,bnc_2_4m_sum,bnc_100m_sum,cabnc_per_100k_2_4m,cabnc_per_100k_1m
daybed,Synset('daybed.n.01'),furn,-17.283819768956178,1,0,0.0,1.0335781741867784,0.933030216917685,6,2,2,nb,0,0.0,0.0,0.0,0,1,0,52,0,0
divan,Synset('divan.n.01'),furn,-13.969102047976568,1,0,0.0,1.0335781741867784,1.0823150516245146,5,1,4,nb,0,0.0,0.0,0.0,4,44,12,334,0,0
love_seat,Synset('love_seat.n.01'),furn,-14.340639616572028,1,0,0.0,1.0335781741867784,0.5971393388273184,8,4,3,nb,0,0.0,0.0,0.0,0,6,3,63,0,0
settee,Synset('settee.n.02'),furn,-14.387790884404474,1,0,0.0,1.0335781741867784,0.2239272520602443,6,1,2,nb,33,7.2e-05,7.75e-05,7.526315789473684e-05,37,176,95,2773,101,30
squab,Synset('squab.n.02'),furn,-16.275224453553907,1,0,0.0,1.0335781741867784,0.3358908780903665,5,1,4,nb,0,0.0,0.0,5.263157894736842e-07,0,16,7,314,18,14
campstool,Synset('campstool.n.01'),furn,-17.80392691312429,1,0,0.0,1.0335781741867784,0.2799090650753055,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,1,0,0
cutty_stool,Synset('cutty_stool.n.01'),furn,-19.979784383247527,1,0,0.0,1.0335781741867784,1.7167755991285405,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
footstool,Synset('footstool.n.01'),furn,-15.10245411556315,1,0,0.0,1.0335781741867784,1.0636544472861609,6,4,5,nb,1,0.0,2.5e-06,1.7543859649122807e-06,4,17,8,335,2,1
milking_stool,Synset('milking_stool.n.01'),furn,-17.93584956563938,1,0,0.0,1.0335781741867784,1.5115089514066495,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
music_stool,Synset('music_stool.n.01'),furn,-17.24119751511969,1,0,0.0,1.0335781741867784,1.0263332386094537,11,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
step_stool,Synset('step_stool.n.01'),furn,-17.47758627133917,1,0,0.0,1.0335781741867784,1.0823150516245146,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
taboret,Synset('taboret.n.01'),furn,-17.760559656418263,1,0,0.0,1.0335781741867784,0.6344605475040258,7,2,1,nb,0,0.0,0.0,0.0,0,0,0,1,0,0
bar,Synset('bar.n.02'),furn,-10.07623676030837,1,10,0.0,1.0335781741867784,0.8210665908875627,3,1,19,b,1428,0.00093,0.0009970833333333333,0.0009387719298245615,1634,8908,3783,152863,4009,1348
checkout,Synset('checkout.n.03'),furn,-14.79255776374328,1,0,0.0,1.0335781741867784,1.1009756559628685,8,2,3,b,53,3.7e-05,4.1666666666666665e-05,4.263157894736842e-05,55,376,145,6590,177,81
meat_counter,Synset('meat_counter.n.01'),furn,-17.795563966611944,1,0,0.0,1.0335781741867784,0.7837453822108553,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
notions_counter,Synset('notions_counter.n.01'),furn,-20.90777121543374,1,0,0.0,1.0335781741867784,0.559818130150611,15,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
reception_desk,Synset('reception_desk.n.01'),furn,-15.179965903971071,1,0,0.0,1.0335781741867784,0.9516908212560388,14,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
davenport,Synset('davenport.n.02'),furn,-16.251484476735257,1,0,0.0,1.0335781741867784,0.5784787344889647,9,1,3,nb,2,0.0,0.0,0.0,0,12,6,278,0,0
secretary,Synset('secretary.n.04'),furn,-12.150210436518108,1,0,0.0,1.0335781741867784,0.429193899782135,9,4,4,nb,12,0.0,1.6666666666666667e-06,1.4035087719298246e-06,576,3197,1305,55248,136,112
writing_desk,Synset('writing_desk.n.02'),furn,-15.427622605899977,1,0,0.0,1.0335781741867784,0.8770484039026238,12,1,2,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
gateleg_table,Synset('gateleg_table.n.01'),furn,-19.69793328111451,1,0,0.0,1.0335781741867784,1.175618073316283,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
tilt-top_table,Synset('tilt-top_table.n.01'),furn,-21.52331626673396,1,0,0.0,1.0335781741867784,1.5674907644217106,9,3,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
lectern,Synset('lectern.n.01'),furn,-15.377699367893808,1,0,0.0,1.0335781741867784,1.6421331817751257,7,2,1,nb,0,0.0,0.0,0.0,0,2,2,70,0,0
drafting_table,Synset('drafting_table.n.01'),furn,-17.447565236096334,1,0,0.0,1.0335781741867784,0.5784787344889647,13,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
workbench,Synset('workbench.n.01'),furn,-12.39109312382221,1,1,0.0,1.0335781741867784,0.8583877995642701,5,3,9,nb,16,1.5e-05,1.3333333333333333e-05,9.298245614035088e-06,27,110,47,1812,32,14
dinner_table,Synset('dinner_table.n.01'),furn,-13.921095974000066,1,0,3.126984126984127,1.0335781741867784,0.9143696125793312,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
high_table,Synset('high_table.n.01'),furn,-15.80754612971022,1,0,3.126984126984127,1.0335781741867784,1.8287392251586625,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
refectory_table,Synset('refectory_table.n.01'),furn,-17.883051379447334,1,0,0.0,1.0335781741867784,1.3435635123614662,15,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
triclinium,Synset('triclinium.n.02'),furn,-16.76819244741152,1,0,0.0,1.0335781741867784,1.1382968646395757,10,1,2,nb,0,0.0,0.0,0.0,0,0,0,2,0,0
lower_berth,Synset('lower_berth.n.01'),furn,-9.770483123848075,1,0,0.0,1.1369359916054564,0.429193899782135,5,2,16,nb,39,3e-06,1.6666666666666667e-06,1.929824561403509e-06,107,649,259,10870,50,21
upper_berth,Synset('upper_berth.n.01'),furn,-10.52265471506875,1,0,0.0,1.1369359916054564,0.4478545041204887,5,2,6,nb,8,0.0,0.0,0.0,44,266,116,4733,10,6
hospital_bed,Synset('hospital_bed.n.01'),furn,-14.497596252654036,1,0,3.126984126984127,1.1369359916054564,1.847399829497016,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
rolodex,Synset('rolodex.n.01'),furn,-16.187862748768747,1,0,0.0,1.1369359916054564,2.201951311925737,7,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
captain,Synset('captain's_chair.n.01'),furn,-17.24075585713973,1,0,0.0,1.1369359916054564,1.4555271383915884,15,1,1,nb,1643,4.6e-05,8.833333333333333e-05,8.12280701754386e-05,515,2621,1240,45007,98,38
easy_chair,Synset('easy_chair.n.01'),furn,-15.208705712646353,1,1,0.0,1.1369359916054564,0.6344605475040258,10,3,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
fauteuil,Synset('fauteuil.n.01'),furn,-16.739120612698002,1,0,0.0,1.1369359916054564,0.429193899782135,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,1,0,0
morris_chair,Synset('morris_chair.n.01'),furn,-17.32752551892856,1,0,0.0,1.1369359916054564,0.6531211518423795,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
recliner,Synset('recliner.n.01'),furn,-15.554580449967956,1,0,0.0,1.1369359916054564,1.8100786208203088,7,3,3,nb,0,0.0,0.0,0.0,1,3,2,23,1,1
camp_chair,Synset('camp_chair.n.01'),furn,-17.584005579561946,1,0,0.0,1.1369359916054564,0.3918726911054276,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
deck_chair,Synset('deck_chair.n.01'),furn,-16.62702841119392,1,0,0.0,1.1369359916054564,1.418205929714881,10,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
yacht_chair,Synset('yacht_chair.n.01'),furn,-23.025850929940457,1,0,0.0,1.1369359916054564,0.7464241735341479,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
boston_rocker,Synset('boston_rocker.n.01'),furn,-19.45052508816284,1,0,0.0,1.1369359916054564,1.3249029080231127,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
platform_rocker,Synset('platform_rocker.n.01'),furn,-20.3397871155194,1,0,0.0,1.1369359916054564,0.6344605475040258,15,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
shoofly,Synset('shoofly.n.02'),furn,-18.87252324883337,1,0,0.0,1.1369359916054564,2.407217959647628,7,1,2,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
windsor_chair,Synset('windsor_chair.n.01'),furn,-17.199954549414386,1,0,0.0,1.1369359916054564,1.175618073316283,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
bath_chair,Synset('bath_chair.n.01'),furn,-18.28139899108635,1,0,0.0,1.1369359916054564,1.0449938429478072,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
motorized_wheelchair,Synset('motorized_wheelchair.n.01'),furn,-18.23972635303252,1,0,0.0,1.1369359916054564,0.6157999431656721,20,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
davenport,Synset('davenport.n.03'),furn,-16.251484476735257,1,1,0.0,1.1369359916054564,0.802405986549209,9,1,3,nb,2,0.0,0.0,0.0,0,12,6,278,0,0
studio_couch,Synset('studio_couch.n.01'),furn,-18.2499828203441,1,0,0.0,1.1369359916054564,1.604811973098418,7,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
cash_bar,Synset('cash_bar.n.01'),furn,-18.53149840263569,1,0,0.0,1.1369359916054564,1.287581699346405,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
oyster_bar,Synset('oyster_bar.n.01'),furn,-18.07455782032652,1,0,0.0,1.1369359916054564,1.5115089514066495,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
salad_bar,Synset('salad_bar.n.01'),furn,-16.33853304095129,1,0,0.0,1.1369359916054564,1.0823150516245146,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
snack_bar,Synset('snack_bar.n.01'),furn,-14.479675151257185,1,2,0.0,1.1369359916054564,0.429193899782135,6,3,5,nb,1,0.0,1.25e-06,7.017543859649123e-07,6,28,13,506,7,3
soda_fountain,Synset('soda_fountain.n.01'),furn,-16.071022567411962,1,0,0.0,1.1369359916054564,1.3249029080231127,13,1,2,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
sushi_bar,Synset('sushi_bar.n.01'),furn,-16.80367046076634,1,0,0.0,1.1369359916054564,0.5038363171355499,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
wet_bar,Synset('wet_bar.n.01'),furn,-16.680508158133666,1,0,0.0,1.1369359916054564,1.0823150516245146,7,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
wine_bar,Synset('wine_bar.n.01'),furn,-16.645091313005196,1,0,0.0,1.1369359916054564,0.5038363171355499,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
lab_bench,Synset('lab_bench.n.01'),furn,-17.85349258526502,1,0,3.126984126984127,1.1369359916054564,0.5038363171355499,9,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
wing_chair,Synset('wing_chair.n.01'),furn,-16.59894793492516,1,0,0.0,1.2402938090241342,0.9516908212560388,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
cathedra,Synset('cathedra.n.01'),furn,-16.21435256301664,1,0,3.126984126984127,1.2402938090241342,0.8770484039026238,8,2,1,nb,0,0.0,0.0,0.0,0,1,0,5,0,0
mercy_seat,Synset('mercy_seat.n.01'),furn,-16.106647290675824,1,0,0.0,1.2402938090241342,0.3172302737520129,10,1,2,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
musnud,Synset('musnud.n.01'),furn,-17.940232169632022,1,0,3.126984126984127,1.2402938090241342,1.1942786776546368,6,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
peacock-throne,Synset('peacock-throne.n.01'),furn,-21.20789820244548,1,0,0.0,1.2402938090241342,2.4445391683243347,14,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
chesterfield,Synset('chesterfield.n.02'),furn,-17.108013432461195,1,0,0.0,1.2402938090241342,0.8583877995642701,12,1,3,nb,0,0.0,0.0,0.0,4,26,8,502,6,0
commissary,Synset('commissary.n.02'),furn,-13.703139552423092,1,0,0.0,1.2402938090241342,0.5224969214739036,10,1,2,nb,0,0.0,0.0,0.0,0,0,0,32,0,0
milk_bar,Synset('milk_bar.n.01'),furn,-18.10977274058025,1,0,0.0,1.2402938090241342,1.399545325376527,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
furniture,Synset('furniture.n.01'),furn,-12.038504180708658,1,196,0.0,0.723504721930745,1.1569574689779294,9,3,1,nb,36,8e-06,5.833333333333333e-06,5.964912280701754e-06,27,181,68,3102,28,9
toga_virilis,Synset('toga_virilis.n.01'),garm,-17.524378409235283,1,0,0.0,1.1581196581196582,1.2557005243263015,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
abaya,Synset('abaya.n.01'),garm,-17.063441615106928,1,0,0.0,0.9475524475524476,1.3217900256066333,5,1,1,nb,0,0.0,0.0,0.0,0,0,0,5,0,0
prayer_shawl,Synset('prayer_shawl.n.01'),garm,-17.486516462245756,1,0,0.0,1.1581196581196582,1.5696256554078771,6,3,2,nb,0,0.0,0.0,0.0,1,18,7,352,0,0
kanzu,Synset('kanzu.n.01'),garm,-18.905313055375416,1,0,0.0,0.8422688422688422,1.420924277527131,5,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
trouser,Synset('trouser.n.01'),garm,-14.23983205182294,1,26,28.906666666666663,0.8422688422688422,1.8009389098890378,4,2,5,b,30,1e-05,4.583333333333333e-06,8.421052631578947e-06,12,39,22,588,28,12
chap,Synset('chap.n.04'),garm,-11.436433646214514,1,0,0.0,0.9475524475524476,2.594012925253018,4,1,5,nb,229,4.6e-05,3.291666666666667e-05,4.8771929824561406e-05,169,926,374,15634,1321,568
slacks,Synset('slacks.n.01'),garm,-13.865874370530738,1,0,0.0,0.9475524475524476,0.7435068894037312,6,1,15,nb,158,2.9e-05,3e-05,3.43859649122807e-05,161,803,323,13023,150,50
caftan,Synset('caftan.n.02'),garm,-16.2931009850585,1,0,0.0,1.052836052836053,1.751371783928789,6,2,2,nb,0,0.0,0.0,0.0,0,2,2,46,0,0
black_tie,Synset('black_tie.n.02'),garm,-15.677291916710084,1,0,0.0,1.1581196581196582,0.6774173881233996,9,1,2,nb,0,0.0,0.0,5.263157894736842e-07,1,7,2,125,1,0
weeds,Synset('weeds.n.01'),garm,-12.669955104647654,1,0,0.0,0.8422688422688422,1.007864894525058,5,2,5,nb,291,0.000241,0.00023708333333333334,0.00021964912280701755,116,668,276,11274,396,155
poncho,Synset('poncho.n.01'),garm,-15.04300564071556,1,0,0.0,1.052836052836053,0.974820143884892,6,1,1,b,0,0.0,0.0,0.0,0,0,0,22,0,0
uplift,Synset('uplift.n.02'),garm,-13.228273937435777,1,0,0.0,0.9475524475524476,0.7765516400438971,6,1,5,nb,5,0.0,0.0,0.0,7,88,43,1869,2,2
three-piece_suit,Synset('three-piece_suit.n.01'),garm,-16.45604158950045,1,0,3.613333333333333,1.052836052836053,0.991342519204975,16,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
two-piece,Synset('two-piece.n.01'),garm,-16.642319447649925,1,0,0.0,1.052836052836053,1.1400438970857212,9,3,3,nb,4,0.0,0.0,5.263157894736842e-07,5,10,6,242,2,0
sunsuit,Synset('sunsuit.n.01'),garm,-20.109285883735133,1,0,0.0,0.8422688422688422,0.8922082672844774,7,1,1,nb,0,0.0,8.333333333333333e-07,3.5087719298245616e-07,0,0,0,1,0,0
snowsuit,Synset('snowsuit.n.01'),garm,-17.25185829305774,1,0,0.0,0.9475524475524476,0.6278502621631508,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
wet_suit,Synset('wet_suit.n.01'),garm,-16.633559102820797,1,0,0.0,0.8422688422688422,1.8505060358492864,8,1,1,b,0,0.0,0.0,0.0,0,0,0,0,0,0
jersey,Synset('jersey.n.03'),garm,-13.738942138647936,1,1,0.0,0.9475524475524476,0.4956712596024875,6,3,5,nb,48,2e-06,5.833333333333333e-06,5.964912280701754e-06,14,84,34,1980,22,8
spat,Synset('spat.n.02'),garm,-13.59362713321864,1,0,0.0,0.9475524475524476,1.0243872698451408,4,2,14,nb,325,0.000387,0.00038583333333333335,0.0003854385964912281,112,504,246,8501,113,28
chador,Synset('chador.n.01'),garm,-17.60036440336671,1,0,0.0,0.9475524475524476,1.2887452749664674,6,4,1,nb,0,0.0,0.0,0.0,1,1,1,3,0,0
fur_coat,Synset('fur_coat.n.01'),garm,-14.710488772031194,1,2,0.0,1.052836052836053,0.2974027557614925,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
sheepskin_coat,Synset('sheepskin_coat.n.01'),garm,-16.243292892411606,1,0,0.0,1.052836052836053,0.3965370076819899,6,2,6,nb,0,0.0,0.0,0.0,4,18,8,252,0,0
bolo_tie,Synset('bolo_tie.n.01'),garm,-17.072208474243276,1,0,0.0,1.052836052836053,1.2887452749664674,4,4,2,nb,0,0.0,0.0,0.0,0,2,1,26,0,0
ascot,Synset('ascot.n.01'),garm,-17.375640116355758,1,0,0.0,1.052836052836053,1.0243872698451408,5,1,1,nb,0,0.0,0.0,0.0,3,15,8,299,8,4
sweater,Synset('sweater.n.01'),garm,-13.321331330182574,1,4,7.226666666666666,0.8422688422688422,1.0904767711254724,6,2,8,b,18,7.9e-05,7e-05,7.807017543859649e-05,17,86,36,1481,92,61
culotte,Synset('culotte.n.01'),garm,-16.713659544437096,1,0,0.0,0.9475524475524476,0.2478356298012437,7,1,1,nb,0,0.0,0.0,0.0,0,0,0,4,0,0
chesterfield,Synset('chesterfield.n.03'),garm,-17.108013432461195,1,0,0.0,1.1581196581196582,0.6278502621631508,12,1,3,nb,0,0.0,0.0,0.0,4,26,8,502,6,0
zoot_suit,Synset('zoot_suit.n.01'),garm,-17.051385283336167,1,0,0.0,0.9475524475524476,0.4626265089623216,9,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
dirndl,Synset('dirndl.n.01'),garm,-18.00244538085842,1,0,0.0,1.052836052836053,0.6278502621631508,6,1,2,nb,0,0.0,0.0,0.0,0,0,0,6,0,0
crinoline,Synset('crinoline.n.02'),garm,-15.57281096543396,1,0,0.0,1.052836052836053,0.7765516400438971,9,1,3,nb,0,0.0,0.0,0.0,0,9,3,60,0,0
sable_coat,Synset('sable_coat.n.01'),garm,-17.729717318326784,1,0,0.0,1.1581196581196582,0.4791488842824045,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
swaddling_clothes,Synset('swaddling_clothes.n.01'),garm,-16.33609697623959,1,0,0.0,0.8422688422688422,0.9582977685648092,15,2,2,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
wraparound,Synset('wraparound.n.01'),garm,-15.010097191971552,1,0,0.0,0.8422688422688422,1.6026704060480428,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,19,0,0
raglan,Synset('raglan.n.01'),garm,-17.713919056073223,1,0,3.613333333333333,0.8422688422688422,0.8426411413242287,6,1,1,nb,0,0.0,0.0,0.0,0,2,0,26,0,0
reversible,Synset('reversible.n.01'),garm,-12.915224476134629,1,0,0.0,0.8422688422688422,1.6026704060480428,10,1,5,nb,0,0.0,0.0,0.0,11,67,21,948,0,0
legging,Synset('legging.n.01'),garm,-17.803774050973953,1,4,0.0,0.8422688422688422,1.206133398366053,6,3,1,b,0,1e-06,0.0,1.7543859649122808e-07,0,2,0,9,0,0
skirt,Synset('skirt.n.02'),garm,-11.905320498764931,1,14,21.68,0.8422688422688422,1.0574320204853067,5,1,8,b,620,0.000749,0.0006708333333333333,0.0007142105263157895,249,1618,686,28191,1115,514
motley,Synset('motley.n.02'),garm,-13.575133754553477,1,0,3.613333333333333,0.8422688422688422,1.0243872698451408,6,1,7,nb,153,3.2e-05,4.541666666666667e-05,4.6140350877192985e-05,198,1174,480,21890,139,80
fur,Synset('fur.n.03'),garm,-11.245238070126955,1,0,0.0,0.8422688422688422,0.8591635166443117,3,1,3,nb,118,2.4e-05,1.75e-05,1.6842105263157893e-05,33,165,71,2971,25,15
kirtle,Synset('kirtle.n.01'),garm,-15.984843289060132,1,0,0.0,1.1581196581196582,1.1235215217656382,6,1,2,nb,0,0.0,0.0,0.0,0,0,0,10,0,0
straitjacket,Synset('straitjacket.n.02'),garm,-15.867160114542534,1,0,0.0,0.8422688422688422,2.0983416656505303,12,2,2,b,0,0.0,0.0,0.0,5,9,5,135,0,0
separate,Synset('separate.n.02'),garm,-9.641577296209729,1,0,0.0,0.8422688422688422,1.4374466528472136,8,1,19,nb,2521,0.001892,0.0018541666666666667,0.0018742105263157894,4789,25429,11063,453827,7975,3149
head_covering,Synset('head_covering.n.01'),garm,-12.21501721528462,1,4,0.0,0.8422688422688422,0.6443726374832337,4,2,6,nb,3,1e-06,0.0,1.7543859649122808e-07,7,28,12,425,2,0
scarf,Synset('scarf.n.01'),garm,-12.759001636540958,1,16,0.0,0.8422688422688422,1.2557005243263015,5,1,5,b,15,8.5e-05,0.00011041666666666666,0.00012017543859649123,20,125,35,2325,75,35
peplos,Synset('peplos.n.01'),garm,-17.449933256938593,1,0,0.0,0.8422688422688422,1.7348494086087063,6,3,2,nb,0,0.0,0.0,0.0,0,0,0,8,0,0
shirt,Synset('shirt.n.01'),garm,-10.809490816632618,1,10,21.68,0.8422688422688422,0.7269845140836483,5,1,2,b,102,8e-05,9.75e-05,0.00010070175438596491,64,256,130,4630,172,64
overgarment,Synset('overgarment.n.01'),garm,-16.763342656165797,1,87,0.0,0.8422688422688422,0.5617607608828191,11,2,1,nb,0,0.0,0.0,0.0,0,1,0,1,0,0
undergarment,Synset('undergarment.n.01'),garm,-15.809924020084884,1,28,0.0,0.8422688422688422,0.5782831362029021,12,2,2,nb,0,0.0,0.0,0.0,0,1,0,48,0,0
khimar,Synset('khimar.n.01'),garm,-18.56290607598159,1,0,0.0,1.1581196581196582,1.3548347762467992,6,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
greatcoat,Synset('greatcoat.n.01'),garm,-14.009216098590112,1,4,0.0,1.052836052836053,0.6608950128033166,7,3,2,nb,11,0.0,0.0,0.0,1,10,3,331,1,0
capuchin,Synset('capuchin.n.01'),garm,-15.94650413938614,1,0,0.0,1.052836052836053,0.3965370076819899,8,1,2,nb,0,0.0,0.0,0.0,0,4,2,14,0,0
dolman,Synset('dolman.n.01'),garm,-17.742229581689212,1,0,3.613333333333333,1.1581196581196582,0.6774173881233996,6,2,2,nb,0,0.0,0.0,0.0,0,2,0,16,0,0
bomber_jacket,Synset('bomber_jacket.n.01'),garm,-17.085544226563854,1,0,0.0,1.1581196581196582,0.6939397634434825,13,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
eton_jacket,Synset('eton_jacket.n.01'),garm,-18.3383071132644,1,0,0.0,1.1581196581196582,0.9582977685648092,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
double-breasted_jacket,Synset('double-breasted_jacket.n.01'),garm,-18.51228722736365,1,0,3.613333333333333,1.1581196581196582,1.2391781490062188,22,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
single-breasted_jacket,Synset('single-breasted_jacket.n.01'),garm,-19.88098579150605,1,0,3.613333333333333,1.1581196581196582,1.2391781490062188,22,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
neckerchief,Synset('neckerchief.n.01'),garm,-15.538017292517782,1,0,0.0,1.052836052836053,0.5121936349225704,11,1,1,nb,0,0.0,0.0,0.0,0,0,0,5,0,0
parka,Synset('parka.n.01'),garm,-15.879819749459962,1,2,0.0,1.1581196581196582,0.9252530179246432,5,4,1,nb,29,0.0,0.0,0.0,3,9,5,216,7,1
opera_cloak,Synset('opera_cloak.n.01'),garm,-18.069304436582858,1,0,0.0,1.052836052836053,0.6443726374832337,10,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
lab_coat,Synset('lab_coat.n.01'),garm,-16.25661588364943,1,0,0.0,1.052836052836053,1.4539690281672966,8,2,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
mao_jacket,Synset('mao_jacket.n.01'),garm,-19.33426533664973,1,0,0.0,1.1581196581196582,1.6687599073283743,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
burberry,Synset('burberry.n.01'),garm,-16.180733584235707,1,0,0.0,1.1581196581196582,2.164431166930862,8,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
bed_jacket,Synset('bed_jacket.n.01'),garm,-18.785157457696112,1,0,0.0,1.1581196581196582,1.0904767711254724,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
fichu,Synset('fichu.n.01'),garm,-16.666378033128446,1,0,0.0,0.9475524475524476,0.7600292647238142,5,1,1,nb,1,0.0,0.0,0.0,0,0,0,4,0,0
serape,Synset('serape.n.01'),garm,-17.108704326280055,1,0,0.0,1.1581196581196582,0.9417753932447264,6,2,1,nb,0,0.0,0.0,0.0,0,0,0,3,0,0
capote,Synset('capote.n.02'),garm,-16.82961292104636,1,0,0.0,1.052836052836053,0.9417753932447264,6,2,2,nb,0,0.0,0.0,0.0,0,2,0,36,0,0
cope,Synset('cope.n.02'),garm,-11.659129182598493,1,0,0.0,1.052836052836053,1.0574320204853067,4,1,3,nb,139,4.7e-05,5.333333333333333e-05,5.2280701754385966e-05,318,1777,715,31630,533,206
newmarket,Synset('newmarket.n.01'),garm,-19.955135169573904,1,0,0.0,1.052836052836053,1.007864894525058,9,1,2,nb,19,2.4e-05,1.2916666666666666e-05,1.6140350877192984e-05,17,103,45,1734,46,10
burnous,Synset('burnous.n.01'),garm,-17.27280988621551,1,0,0.0,1.052836052836053,1.173088647725887,7,3,1,nb,0,0.0,0.0,0.0,0,0,0,1,0,0
dhoti,Synset('dhoti.n.01'),garm,-16.27762970360688,1,0,0.0,0.9475524475524476,0.5617607608828191,5,1,1,nb,0,0.0,0.0,0.0,0,0,0,6,0,0
four-in-hand,Synset('four-in-hand.n.01'),garm,-16.06675878245891,1,0,0.0,1.052836052836053,1.387879526886965,12,1,2,nb,15,1.5e-05,7.5e-06,9.473684210526315e-06,25,158,66,3040,47,27
capote,Synset('capote.n.01'),garm,-17.310260916928076,1,0,0.0,1.1581196581196582,0.991342519204975,6,2,2,nb,0,0.0,0.0,0.0,0,2,0,36,0,0
maxi,Synset('maxi.n.01'),garm,-16.167704090065705,1,0,0.0,0.9475524475524476,0.5617607608828191,4,1,2,nb,0,0.0,0.0,0.0,0,2,2,96,0,0
full_skirt,Synset('full_skirt.n.01'),garm,-16.74156206225718,1,0,3.613333333333333,0.9475524475524476,0.5617607608828191,10,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
hobble_skirt,Synset('hobble_skirt.n.01'),garm,-18.799342085380843,1,0,0.0,0.9475524475524476,1.1235215217656382,12,1,1,nb,0,0.0,0.0,0.0,0,0,0,0,0,0
feather_boa,Synset('feather_boa.n.01'),garm,-15.2655810766373,1,0,0.0,0.9475524475524476,0.7104621387635653,3,2,2,nb,0,0.0,0.0,0.0,1,2,1,46,0,0
