index,CHILDES_Count
whistling,11
klahngkleeso,1
suntanned,1
larry_moe,4
coco's,2
coughed,5
eh_heh,3
suzanne's,1
gwen,12
curled,6
moo's,1
vulture,3
mayhew,3
the_ostrich,2
mother_christmas,3
noykedigtonk,2
ricchiosaurus,2
chelsea's,7
miniature,6
buyers,4
watermill,7
streaky,2
ana,10
snows,6
grill,5
shotgun,2
fruitees,2
noaw,5
monoclonious,8
tupperware,3
°alright°,13
gidi,4
splodged,8
doctor_foster,4
ahchoo,5
↑away,3
alten,5
grrrr,9
forgetting°,2
↑do↓,2
froggy's,5
outings,2
afternoons,9
marshall's,3
stirring,14
tillo,3
contracts,1
tumbling,5
unclez_tommy,3
cock_robin,2
↓ou,3
ignore,13
mister_bean,6
jaguar,9
geee,1
whingy,17
f↓ee↑t,2
coral,4
bot,1
cameron,4
y↓ears,2
stormy,8
curlers,14
amy_squamy's,2
false,5
swimsuit,1
patent,1
dinka,1
clot,5
you'r,6
thomas_tank,11
gi,4
thhhhe,1
billy_goat,9
punchypunchy,2
pfoom,2
explorer,2
battle,15
del_boy,1
scohotentot,3
↑⁎stop⁎,2
compensation,1
african,6
shepherd's,4
windie,6
shaggy,5
placid,2
whoopee,10
endearing,2
neeeow,1
tuesdays,5
p_cs,2
birdfeeder,3
benefit,4
photocopy,3
fibbers,1
pre-med,5
yubby,2
doorbell,35
bumble_bees,1
grade,9
toura,7
poinged,1
thingie,5
plural,7
airports,2
windshield,11
°wo°,4
baloo,4
shoud,1
mitchell,14
dug,5
ee⁎,2
↑eday,2
tefal,3
extraordinary,2
molly'd,3
mister_evan,1
weirdest,3
rusty's,7
easter_egg,9
↑no,6
ragdoll,5
castanet,2
permanent,12
n↑↓m,2
inlaw,7
dreamer,5
kenny's,6
ballpool,6
sends,9
delight,6
snoweygrowey,3
ticka_ticka_tck_tck_tcka,1
correctly,3
hosay,1
ep,7
based,2
alexes,3
doctoring,1
neddy,12
thaas,1
demi's,2
machinery,2
pedigree_chum,3
honkhonk,3
bed's,11
splendid,5
blinkie^blinkie^blink,2
a↑ha,2
eighth,8
flattening,2
hazel,2
drag,22
duncan's,5
↑friends,2
ob,1
↑tell,5
sportsmanlike,2
bebebebebebebebeep,8
radish,6
release,1
ruby,17
topper,2
rolling-pin,1
merrilly,3
rested,7
compared,12
ay_ay_ay_ay_ay,1
westwood,5
tootsies,6
⁎yeah,2
bumbumbumbum,2
harry_hippo,5
°tootie,4
ephelump,3
darn_it,7
insect,7
bip,1
efflelump,2
mirrors,8
gay,14
annie_yolk,1
go_on,17
surplus,2
°nut,1
wae,1
talker,3
jim°,3
observe,2
zzz-zzz,1
rumblings,3
val,4
berkshire,2
smother,4
klahngklingklangkling,1
purrs,2
claves,4
mic,3
silky,2
abopopopopa,1
fortune,5
antiga,3
newquay,9
aunty_sandy's,1
∇br,3
squealer,5
piggieback,7
land_rover,19
double_dutch,4
bread's,3
granda's,6
amorn,2
pooing,8
mundane,1
darling's,5
ian's,10
tucked,16
°huh,1
checkout,18
serrated,1
°look,2
seuss,6
josette's,1
marian's,7
↓if,1
curly_the_pig,5
spills,10
malone_exchange,1
mummmy,4
deliveries,1
grub,2
hole's,1
chil,1
eggies,4
c↑ould,1
convertible,3
eyeah,2
missis_jones's,2
breathless,3
trapeze,9
oompa,4
boogie,10
diet,9
↓hot,2
∇what,3
↑horsey,1
thomas'll,4
yoinks,2
sphigmomenon,2
puce,1
outline,5
gurning,2
rugrats,3
pie's,4
sufficient,5
rice_krispies,12
stroller,8
rebbeca,2
0by,1
er↓h,1
ta↓↑,1
barrels,10
titotito,1
firm,6
gruff,3
graves,3
seize,3
jesus's,2
plaits,10
°'eah°,1
elton_john,5
larger,8
hon,5
newly,2
baxter,5
smelled,4
vixen,5
semolina,14
⁎danon⁎,2
newmi,6
capital,8
drummer,2
hmpf,2
°mmmhhmm°,4
roughly,7
unreasonable,4
⁎ar⁎,1
squats,3
s↓i↑lly,2
godmother,15
cuckoonut,4
cocoa_crispies,3
box's,3
israel,4
mints,7
chowder,23
imaginations,1
stationmaster,5
occasioning,4
mr_wobble,3
↑would,2
drawers,20
xxxxxxxxxxxxxxxxxxxx,1
slough,2
squishing,3
whopper,2
uncle_peter,3
her→,2
nearby,9
gained,2
dowdy,1
one∇,2
beaks,3
stretchy,10
cupcake,8
fish's,13
s↑ure,1
months⁎,2
novel,13
shooom,1
roll_up_and_ride_on,1
suds,3
teddybear's,15
twinkly,3
wibbly,7
cynthia,7
fibbing,5
susy,3
greece,4
cath's,2
xxx,6
n↓o,6
locking,7
tots_tiny,2
gooed,2
diplocus,1
plate's,9
scalinkontot,6
ed,4
tower'll,1
butter∆,3
shooters,4
planned,7
liike,2
bunnyrabbits,5
doodoodoodoodoodoodoodoodoodoo,1
howls,1
sparkly,6
froth,11
muesli,2
gary,17
ole,6
transition,1
thomas_and_the_tank,2
bigears's,1
mutant,3
rally_cat,2
cu,1
tweet_tweet,1
↑make,1
solve,3
hunting,9
tortion,3
bore,5
diandro's,3
⁎dormay,1
mister_littleby,2
xx,5
sharps,3
a_little,2
hopbang,12
burndy,4
hips,5
chantilly's,12
pillar,6
debate,5
survive,4
tw,1
ooher,1
agahhhin,1
gander,2
fortunately,4
bunch,26
packets,5
meantime,11
monsterraptor,1
cutter's,2
prehistoric,4
br∇,3
oxygen,8
beeps,5
dry_bones,8
lorrybus,4
cakie,3
racecarting,4
pains,15
diddle_a_diddle_a_diddle_a_diddle_a_dee,2
d↑inner↓time,1
°why,2
↓alright,1
gruff's,3
gow,2
maxine,1
ber↑ee↓da,1
coverer,2
tiring,9
hairy_hatmen,1
neil's,8
belaabe,2
amy_wamy,4
tiddle-pom,3
flaming,1
rudolph,24
time've,2
baby_gap,2
error,1
sleepingz_beauty,5
bow_wows,2
fmm,3
phhhhh,7
miss_lastname,4
moments,5
talked,30
massive,17
ceeeal,2
ira,2
uh,2
recall,2
lads,5
kiddies,2
frigidaire,3
fuzz,1
allen,2
penetration,3
dorothy_thompson,9
wallup,8
method,3
⁎p↑oh⁎,1
mmhhm,10
quoting,2
flings,2
↑i'm,1
pagoda,4
zwieback,3
gleason,8
mock,4
oo-boo,2
term,14
squishy,17
whyah,1
snaps,15
fromage_frais,2
measurer,4
suppertime,6
kiku,5
doin,8
earphones,2
amuse,1
↑better,2
bekfast,4
layered,8
nockwong,2
jack_and_jill,2
bababap,1
principal,5
sporty,6
ah_choochoo,2
vet's,8
empa,8
grabs,4
rejected,3
fudgsicles,2
proudly,1
speeds,1
razor-blade,3
mu↑↓m,1
malcolm_sargent,5
dips,4
swimmy,9
spice_up_your_life,2
th,2
mader,8
hinge,4
n∆ow∆,4
sledging,4
crackle,3
roaming,4
cheeping,1
misery,12
cheesepop,4
aahhh,6
infection,5
auntie_ellie,3
wrappingpaper,2
hippogota,1
0were,6
clang,3
theres,5
sophistication,2
ding^dong,9
o↑e,3
auntys,2
hartford,1
victoria_park,1
girl_scout,1
disturb,9
ravioli,13
glory_mischief,9
carrierbag,5
stomper,6
ban,6
toes,2
bushel,3
chewinggum,5
jacks,1
hhhm,2
nei,4
bbrrm,2
dak_dak_dak_dak_dak,1
backlog,2
horrific,3
posey,2
aunty_josie,6
toothpicks,2
revolting,4
°h↓um°,1
geoffreys,2
thunderbirds,2
busted,4
↑mummy,1
wandered,3
cheese_ets,3
↓through,5
ret,3
frustration,2
wendolines,4
xxit,1
paddy'd,1
rhino's,3
biker,2
mr_busy,2
↓snappies,1
maureen,6
brighter,2
florentine,1
road's,9
fought,2
chicken_little,13
neh,5
sap,2
spat,4
reminiscing,1
pints,3
birdhouse,2
andyander,3
spades,4
corned,2
quack^quack^quack,4
skies,2
↑nice,2
pirate's,3
princesses,5
dull,5
spaghettie,2
fluffly,1
tarts,3
extreme,8
linda's,3
bim,2
weaker,3
fishie's,8
bababababaa,1
mrs_goggins,10
toboggan,2
ah_ah,1
fruits,6
richard's,5
pok,2
baffled,2
oohoohahah,3
↓cry,1
sleepingbag,4
roadblocks,3
uck,1
dustcart,1
iet,1
mr_o,2
pudsy_bear,8
mmmmmmm,2
ce,1
flappy,5
janey_mac,4
currant,18
way's,4
brilliantly,2
ursuler,6
suede,4
vader,3
⁎ah⁎,5
entire,3
camberwick_green,5
wollaton_park,1
antisocial,4
nozzle,3
bonnie_bride's,2
alright↓,4
↓you°,1
empties,1
heel,21
tick_tick_tick_tick_tick_tick_tick,4
microwavable,3
saunders,3
princess_leia,1
toys_r_us,2
mrs_pottage,5
brolly,7
b↑utter,1
yia↑⁎a⁎,1
clash,2
relaxed,4
eggie,8
lifejacket,1
iffie,4
i_see,1
sid,11
handbrake,8
suspiciously,3
calmed,1
cecil,3
gorilla'll,2
shield,10
headlamp,7
policecars,4
okay↑,1
lerra,3
suitcases,3
mamma's,3
°but,3
riverside,4
liar,13
baa_baa_sheep,2
∆no∆,1
caveman,5
footprint,5
tracy,8
girl'll,1
tortie,4
dennis_the_menace,7
soames's,15
corral,4
swift,1
exhaust,15
windowcleaner,11
trike,4
drill's,3
↑⁎pomba⁎,1
tossed,4
stephen,5
thumb's,3
°here,4
will've,4
ruppy,4
fills,4
goodby,3
wobbling,20
nostril,1
choo^choo^choo^choo,1
↓it's,2
warned,9
drawbridge,4
booby,7
sweden's,1
alalala,3
∙ah,1
sky's,7
tensday,2
crocodiles_do_climb_trees,2
intend,8
↓tone,2
miss_muffet,8
yuna,9
ca,10
mister_stationmaster,1
°broke°,1
peedle,5
gazza,1
mustard,9
↑cama,4
necklaces,12
baseman,1
☺how,1
colour,9
↑e↓lla,2
virgin's,4
buffer,3
fully,12
ibrox,1
↓particularly,1
reversed,2
wins,7
glory_glory_man_united,1
weak,2
co,1
doedoe,1
tonnie,1
winne_pooh,3
gil,9
robber,15
yesterday's,5
clinging,2
vacuum's,4
cities,6
shoppers,7
masterpiece,3
clinic,2
aunty_meg'd,2
pelvis,1
millimeter,2
whistled,5
dwarfs,8
pssshh,3
velvety,1
↑bo↓oo,1
mumbling,4
immaculate,3
chomp,6
aving,2
telly_tubbie,2
nummy-nummy,1
dabadoo,3
convers↑a↓tion,1
bobo's,12
prettiest,7
uncle_walter,1
benji's,4
he,2
folds,5
films,7
noi,3
eyeglasses,4
highlands,1
edwards,1
flirt,3
louisville,1
hormone,3
row_row_row_the_boat,5
toss,13
rave,1
sliding_stairs,11
yorkgate,4
nee-naw-nee-naw,2
record's,5
knobbly,5
kanga,25
clients,4
julian's,7
carnoustie,3
footwork,2
racer,1
ginggong,8
have°,3
specialty,1
burglars,10
weep,4
jakethe_drake,2
microphones,1
finder,2
°t,1
slowing,6
olympics,3
constant,2
savings,7
charm_waltz,3
copen,6
sir_top_and_hat,4
wibbly_pig,5
bauble,10
bigs,2
romper_room's,4
easel,9
rucksack,8
d↓a↑ddy,4
tommy_thumb,7
°aish,2
breads,9
trapdoor,1
aouupp,3
°its°,1
ple,2
rightie,13
tambourine,24
tripod,6
japer,1
lome,2
mauling,3
lema,4
mister_bodger,2
squirted,8
°don't,8
oh_oh_oh_oh,4
dadd,1
⁎bye⁎,1
moroccan,14
mummy_pudding,2
giraffies,1
gomiaow,4
archibald,1
dosen't,6
pembroke,13
grandsons,4
mildren,5
goodness_sakes,5
letterland,18
⁎call,1
workmanship,1
ticky,33
sister'll,2
hangar,2
sailingboat,3
ventilator,1
hairdresser's,3
zipper's,1
indoor,10
doiah,4
wiv,8
messages,3
rocked,7
spose,4
angeles,4
kit_kat's,2
∆this,2
bi,6
↓cool,1
choo_choos,6
kirsten's,3
recommended,3
teatoppy,1
rawhide,7
strip,9
ticolary,1
beane,2
eating°,2
black's,3
sanitary,2
kilty,8
booster,4
boyfriend,15
yoyo_man,3
boris,4
sessions,2
duchess,1
banan↑a,3
°quite,2
angel_may,2
jimmy,6
dispose,3
scruff,3
ow↓wdigidigidigidigidigidigidigidigiow↑,2
stoppity_sloppity,1
clop,21
°mmhhmm°,5
fox_hound,2
↓bread,2
messbucket,6
nadine,3
foot's,11
cumberland,3
acrobats,2
textile,2
macaroni∆▔,3
aw↑u↓h,2
sambo,10
↑now,2
chuch,3
ring_a_ring_roses,3
∆hey,1
happy_street,4
w↑oo,2
rrrm,4
tea-pot,2
dabby,1
carriageway,1
gav's,1
toppling,4
archers,1
↓wu,1
jess_cat,3
c↓ou↑ch,1
chugging,6
pokey_wokey,4
fairies,18
fank,3
bournemouth,2
sunrise,1
familiar,5
book,2
goo°,1
bloody,16
grizzly,8
grocit,2
⁎↑yu,3
billions,2
connections,3
lawdo,5
intrigues,3
crushed,3
p↑ussy,2
genius,9
bunny_rabbit,4
valentines,4
support,10
daffy_duck,3
noel's,6
clementine,1
fray,2
units,6
wa↓∆,1
jugs,2
doo_doos,1
sandy's,5
iye,2
dobody,2
class_one_f,1
racings,3
runway,10
nana_bear,1
aunty_linda,9
ella's,15
whit,1
o↑h↓,1
alcove,11
airship,4
detective,4
fork's,3
freesof,2
°da,1
chan,1
°h°,4
precinct,1
turkey's,3
haw,4
district,3
derricks,2
notebook,4
slot,3
dock,8
binkie's,2
roadside,2
mighty_mouse,3
cxxx,2
angie's,4
▔where,1
toad_toad_hall,3
cheeseless,1
broobrop,3
h↓,2
today's,18
pressups,3
thrill,2
rumplestiltskin,6
skimpy,3
harvard,17
baby☺,1
poppins,6
way∆,1
item,2
maids,3
garbage,12
dropsies,2
clay's,2
desperately,7
shopper,2
drybone's,1
ghosts,8
gazing,6
an°,1
auntie_liz,4
hahahahe,2
frere,4
newspapers,6
gareth,6
eland,3
prove,4
alr↓i↑ght°,2
mn,3
dies,13
sniffing,6
irish,2
freedom,8
seafront,6
missus_thunder,1
virtually,2
skillet,1
milks,8
exploratory,1
glens,3
↓me↑ss,1
vice,1
↑girls∆,1
0rhymes,3
zazoo,3
ricecrispie,1
melad,2
picture_word_lotto,1
annual,2
aweh,2
reflexes,4
emmerdale,4
food's,16
eclair,3
blamed,5
cremesoda,2
patchet,1
avoided,1
↓a↑m,1
gizmo,1
combs,10
props,2
handles,18
sincere,1
dededede,1
fasters,2
gisps,6
tammy,15
wha↑t°,2
wahoo,5
batch,6
nancy_nellie,2
saddles,4
thom,4
rolla,3
dormy,8
kuando,3
a_ticky_ticky_ticky_ticky_ticky_ticky,1
°play,3
bidet,2
say⁎,2
girlfriend's,5
gateau,1
dances,4
hoverfairy,4
bozos,4
rascals,1
burch,2
mid,3
greendale,3
trailer's,4
pram's,5
spirit,5
annoys,6
bucket's,7
▔thank,1
roaring,9
syndrome,1
society,2
weighs,2
daddy_long_legs,3
collapses,3
prodder,3
commeration,4
hmmmmah,3
busting,2
urrr,1
mrs_mcgregor,2
pinger,5
gardener,5
situps,6
downward,3
expedition,5
▔how▔,3
delay,3
↑tskina,2
behaved,7
ticka,6
highbrow,2
bedknobs_and_broomsticks,6
ring_a_round_a_rosy,5
calv,3
polarbears,2
igloos,1
indirect,1
the↑n,1
margie's,4
°aren't,2
rub-rub-rub-rub-rub,1
blindfolded,2
∇crazy∇,3
lucy↑,1
racoon,4
early_learning_centre's,4
haven,9
north_carolina,6
unrecognizable,4
mister_bossy_boots,3
bailing,2
bogey,2
incy_wincy,4
rulers,2
edward↑,2
rockets,4
snappers,3
oooooooooooooh,1
stickle,2
whackers,4
aunty_mollie,1
slimy,9
lovins,3
passport,5
clip-clop-clip-clop,1
molly_cat,13
plugged,10
jackolantern,5
tempt,3
oppositing,2
christened,6
heather,5
eaw,1
°hm↓m°,2
d↑a↓y,3
jocko's,7
spines,5
snot,4
glenford,10
cheaply,2
bundles,2
shilling,9
e↓↑w,1
sinuses,5
sucks,7
dundonald,2
forehead,9
secondary,1
hudson,3
yi,2
hutches,1
wedge,2
mediterranean,1
randal's_lodge,3
roun,4
sai's,10
wiff,3
superior,2
crunchie,3
maraca,2
facetious,2
drawed,15
jewels,11
king_arthur,1
statoon,6
converted,2
immediate,2
▔alright,1
sophisticated,1
dwindle,4
adventures,6
headlight,5
steeped,1
alfie,25
gil's,1
miss_polly,6
slug,6
noddys,4
wetting,4
nurey,2
righty,3
rocky's,3
cranes,7
↓babies,1
headstand,1
strands,11
saucy,5
no↑↓,2
drrrr,3
chimneypot,8
alphabet_zoo,4
inflection,3
∆ma↑my∆,4
security,8
burke,4
°yeay,1
pandemonium,3
toiletpaper,3
chatty_brother,2
cameraman,3
prammie,3
rubs,3
swimmingpool,1
funny,2
cabby,2
nes,1
silvia,4
°mmhhm°,1
escalator,5
fibber,8
comforted,2
↑ella,10
nova,1
bse,1
mondays,4
albums,1
breeze,21
stravinsky,4
thorn,8
real⁎∇,2
fatso,4
tedted,4
lipstick'll,3
character,12
oo-ooh,2
u,2
harold's,7
coco_pops,6
▔oh,5
secrets,2
laba,8
tippytoes,7
cov_city,2
squidge,3
coo,2
humdinger,5
televisionset,2
phimby,3
sniffed,2
hit∆,3
deposit,2
tonto,3
larder,1
beep^beep^beep,8
madman,2
john_hollins,3
slime,5
m↑u↓mmy,1
gavin,4
yum↑my,1
gymnast,5
embarrass,1
alison,14
lenna,3
aubergines,6
hurrying,3
score,21
dungenwee,3
gooey,9
dumplings,5
bary,3
↓e↑lla,3
spicey's,7
beddy_bye,2
nip^nip,4
gnome's,5
these'll,4
parks,6
brrrmm,5
greedy_old_nan,5
frère_jacques,1
↑haven't,2
exploring,5
dapple's,3
brewery,6
cadillac,2
n↓o↑,9
dorothy,13
sticklebrick,4
∆w'she's∆,2
mmmooo,4
wick,14
princess_di,1
apartments,4
rowdy,5
sass,2
major_forbes,5
mkay,1
°↑all,2
cooing,1
spiked,3
brookvale_primary_school,1
wakey_wakey,2
distress,5
dahdahdahdahdah,1
speechtherapist,2
mr_potato_head,2
uncle_harry,1
blowdry,3
delivered,15
citv,1
jejeje,2
wellow,1
yankee_doodle,3
allergic,2
woodland,4
impatient,7
liza's,8
hog,3
seethrough,5
blusher,7
0because,2
newglen,5
dtp,2
explored,2
kennels,1
cowie's,1
↑big,2
sniffily,3
firebox,4
war,12
pigswill,2
driller,2
old_english_sheepdog,4
fraser'll,4
hayley,5
magician,5
compact,1
medium-size,2
bleuch,1
breaket,5
decapitate,1
relaxing,6
relies,3
aha,9
irene,8
r↓ai↑sin,1
bakery,3
santa'll,8
blustery_day,2
wombles',2
foxy_doxy,3
farmfoods,3
marking,5
derrybane,3
coconuts,6
°aw,3
↓ceam,1
doily,4
weeee,4
pancaster,3
willie_winkie,1
anyyou,1
ap_ap_ap_ap_ap,3
°toast°,1
bubba's,1
continue,1
jabbing,3
prodded,3
wrong_trousers,4
dobbin's,1
h↓ai↑r,3
bzzp,6
dorma,10
ollie,3
mm↑,1
old_beam,5
diohbeeding,1
sharpwood,3
w↑ish,1
bdumbadumba,3
lethargic,3
canes,4
hi_ho,2
moocows,10
sticker's,3
multiplied,3
layed,2
ring^ring^ring^ring^ring,1
penicillin,8
scotch_tape,1
churchill,1
↑why,8
purchases,2
hire,2
west,3
mr_mcgregor's,6
law's,13
precisely,1
teletubby,8
hhhhhhh,1
hercules',4
risk,3
ducked,3
ostrich,4
mr_bump,9
∆uh,2
lyons,1
gligs,10
y'know,2
louie,2
↑⁎uahh↓ha⁎ha,1
arrows,19
else've,6
sho↓p⁎,3
penny's,2
°spitting,2
earache,6
jennifers,1
buckingham_palace,2
missis_walton,2
cous,2
belts,8
micky,4
ai-ai,3
jeps,2
ah_ba,3
cornish,1
foolish_man,5
twinkling,2
hokey_cokey,2
skint,3
hop_hop_hop,4
occupied,7
throwings,2
down↓⁎,1
in°,3
paf's,7
lara_r_s,1
alone⁎,1
hm↓m,2
glint,2
klick,1
filming,8
farmer_pyjama,1
twittering,1
shish,3
playdoughs,4
laws,2
vida's,18
sow,4
opt,2
↑things,2
twiddled,2
kno↓w,3
worlds,2
sweetie's,2
tripping,7
watertown,1
gocarting,2
exclusivity,1
brubububububububububububububububububububub,1
eoin,10
flexes,1
discomfort,1
rotary,3
ninety-one,2
vital,2
deafening,2
0machine,2
hung,13
potamus_park,1
missis_pottage's,1
mantlepiece,2
longest,10
dote,7
trips,6
hickies,4
r↑o↓sa,3
hehehe,6
doink,5
confident,9
untied,13
↑naddy,3
guess_what,3
grabby,7
tr↑iple,2
hilly,5
jordanstown's,1
nightclothes,1
miss_hubboard,6
farthing_wood,5
peep_bo,1
cutted,5
hen's,12
leaver,1
m↓↑↓,4
safetypin,1
dumpers,8
w'yike,1
mistakes,5
oinge,3
▔i▔,3
filth,4
creaking,3
hiccough,7
knick_knick,3
cauliflowers,2
horse'd,2
↑jim,1
brute,5
nii,1
↑open,1
chumper,6
∆book∆,1
typing,4
mocking,7
mr_funny,5
nash,3
fransisco,4
eato,1
hatso,7
yer,2
ban↑ana,2
↑beef,1
proof,3
napanda,2
monsoon,3
quality,9
emory,4
hn,2
tsh-tsh-tsh-tsh-tsh,2
tanya_browne,1
0man,2
pjs,1
pepsi,3
stabilizers,9
bababababy,3
kailey,4
tiggie,13
plunger,2
destroy,14
clk-clk-clk-clk,3
brum_brum,2
credfield,1
gasped,2
beyooeoo,2
melisandy,5
missis_pottage,4
cug,4
daniel_lastname,1
shifts,8
circle's,1
blerlerler,2
flanagan,2
kno↑w↓,2
detail,3
dual,4
dishwasher,8
afters,7
marker,8
knockagh,2
°just°,1
°mm,6
groovie,3
stale,1
brushes∆,1
terrapin,3
dominic_lastname,6
ajax,3
dozy,9
boxer,7
wuh_wuh,4
detour,3
baaaa,4
↑is,2
dont,8
clippety,6
defying,2
nosies,2
magic_four,6
student,2
weather's,7
diapers,5
sent,1
dismantling,6
rarara,4
ddy,6
wallaby,3
nac_nacs,1
sea's,2
cannonball,3
junie,5
roadrage,1
magpie,2
pre,2
spellery,2
internal,3
ahhh-ack,1
blocking,2
naught,1
emerson_hall,2
nicholl,2
arrrrr,2
oophs,2
yoohoo,2
fuel,2
ronnie,2
↓children,2
hail,4
ghosties,3
mighty_max,2
ticky_ticky_tick,3
prizes,1
whistles,8
missis_jones,6
stamper,1
shep,1
ve,5
geri,4
thundering,5
⁎gone,1
las,3
silo,2
radator,12
jam,3
shocking,4
biv,2
clubs,3
buch_wuch_woo,3
bum_bum,4
cuck_cuck_cuck_cuck_cuck_oo,1
tonsil's,2
ahh,3
▔hello,4
bruce_thingimijig,3
trombone,7
chauffeur,4
xxxy,2
biggins,2
garages,8
claimed,2
arguing,7
crumpled,5
raja,8
°if't°,5
↓frere,3
ding-dong,1
naz,8
commander,1
again↓,2
blades,16
dinn,1
↓and,2
oopsie_daisy,3
raggghhhhhrrrrr,4
i'had,3
subject,7
tell_boy,2
waterpump,1
livery,3
grandchild,3
hearingaid,2
hace,5
away_in_a_manger,2
stubbart,3
pssspss,1
bon,2
bubbing,1
marybeth,1
meows,12
stewart,5
atta,1
belonged,7
taps,12
emerson,11
tugged,2
quit,6
at's,5
diarrhea,3
flung,1
enemy,1
mother_and_toddlers,10
humpty_dumpty's,6
hopper,4
backham,2
new_brunswick's,1
pattypate,4
brroo,8
ohhhh,2
quid,17
attraction,3
responsible,2
affordable,1
rudolf,2
gloucester,4
bunches,3
rumble_been,3
twos,13
bernard,1
direct,3
dismantle,3
jamas,1
aston_villa,8
mh,12
suspicious,5
vicious,3
response,2
diesal,1
grabbing,4
advent,4
really°,1
compound,3
branding,3
↑holidays,1
downy,6
elthea,4
wiings,3
tommy_brock's,2
°unintelligable,1
billie's,2
carly,2
sol,3
woofwoof,7
curriculum,3
flopped,12
petra,21
dignified,5
weighing,5
weng,2
clothing,5
dryden,3
chameleon,13
waitress,4
mary_had_a_little_lamb,1
dap,8
↑a↓ye,6
joker,8
heading,13
windup,2
°n°,1
orchestra,2
tweet-tweet-tweet-tweet-tweet-tweet-tweet-tweet,2
edifice,3
fruitees°,2
flushed,3
darren's,2
wigoo,2
shan't,2
thorough,2
∙hhhhh,5
snakies,1
sunburn,7
slopes,1
↓smelly,2
accuracy,2
cartwheel,4
champion,2
meanies,4
refill,6
hymns,4
bobobo,3
spire,2
abbeycentre's,2
mr_picky_nose,1
t↓a↑r,3
chad_valley,1
hairbands,5
pshhh,1
comforter,1
mackintosh,2
ehey,3
carnations,1
nonni,2
alec's,3
leeks,3
house_of_love,1
seep,2
mrs_ellison,1
pants,2
collide,3
peyton_place,3
bopped,1
me↑↓,2
raw,7
mydelf,2
lift'll,3
lyndsay's,2
wynken_blynken_and_nod,2
bim_bam,6
sylvester,2
exhaustion,3
lowered,1
b↓u↑tter,3
d'tou,3
ha-ha-ha-ha-ha-ha-ha,2
scohottontot,4
pinchy,2
melly's,2
▔oo,1
calories,2
highschool,3
heavyfooted,3
mrs_chowler,1
tweeting,4
tenty,1
jingly,17
erpler,3
jabba_the_hut,4
degrees,7
so's,8
↑baby°,1
tchu-tchu-tchu-tchu-tchu,2
°∆good,2
lame,1
awabahdah,1
monger,3
dinky,3
thinnest,2
desks,5
shadow's,5
starling,4
hiccuppy,4
bill'll,3
dillpickle,4
jimby's,6
gnat,5
ring_a_ring_rosie,3
reels,6
poo_poo_poo_poo_poo_poo,2
struck,12
reminded,3
haz's,3
sold,23
pingpong,6
⁎went,1
gerbert's,2
spun,7
slurp,5
dabbaxxx,1
⁎now,3
babysit,5
↑you▔,5
0let,3
floops_loops,2
ruth_lastname,3
overhead,3
an't,2
posty,3
honkey,4
pardon's,1
a_and_p,12
setsquare,3
confusion,2
burping,2
splishing,2
minor,4
jose,4
environmentally,2
crushing,4
cxxy,2
webs,5
gope,3
n↑a↓nee,2
soakie's,3
norm's,1
i↓,2
ballistic,2
obtuse,3
number_time,3
chocol,3
uoh,1
sofa's,3
g↓utt↑ed,2
teaser,3
bowf,8
flobberlobber,5
↑him,3
cock_a_doodle,5
teenagers,1
yeea,2
lollilollipop,6
lalalala,3
neem,2
lambchahhh,3
clings,1
calenders,2
furrow,5
superssave,1
b↓owm↑↑°°,3
linking,4
starcher,1
wincy,9
tagalong,7
garreth,8
good_day,6
farmer_lara,5
↓down,3
slithy,2
bited,4
funny∆,1
vampires,4
lorry's,7
yessir,4
shankill,4
takeaways,8
monster_in_my_pocket,3
straws,14
th↓a↑t,17
severe,4
officer_steel,2
spicy,8
⁎did,1
neighbors,17
testicle,5
vision,6
wellingtons,6
crrrrr,2
kachoo,2
jellys,6
plasterer,2
initials,3
micky_mouse,4
wiggled,5
blokes,3
shopnin,1
kn↓ow,4
rem,1
creased,2
roxbury,2
↑unees,2
wrench,17
knowed,2
innit,1
cup_a_soup,1
ross,2
vocable,3
ehmmm,1
uncle_simon,2
influence,3
hamster's,6
rich,11
shop,1
dit,1
russian,3
piled,3
ironed,7
whoo↓,2
loughborough,4
pollykettle,3
↑her,5
motel,6
i↑h,2
cheryl,9
fryingpan,6
twirlywhirly,5
abracadabra,1
uh↑↓,2
mailbag,2
overweight,2
eggshell,1
tea-cup,3
ashore,4
aidan,2
battered,7
tiresome,1
gnome,11
shere_khan,1
whatever's,10
milky_way_crispy_rolls,1
michaels,2
grand_old_duke_york,2
owowo,4
clickety^click,1
sifter,3
multistory,9
ehhxx,1
fm,1
skipper's,2
cooed,3
ha-hoo,2
handcuff,3
longish,2
willow,2
pretended,3
flopsie,2
this,4
↓table,2
percy_pig,1
pipers,1
funeral,5
bab,3
arrr,2
stubborn,13
supplements,1
michael⁎,3
mmmhhhmm,2
rolly-pollies,11
matt's,4
cindy_doll,13
tearful,2
sweaty,5
rosie_the_roundabout,1
iceskates,3
fwa,2
supporter,2
sensation,3
frenzy,1
pester,3
dirigible,6
buttered,2
goy_goy,3
johnny's,2
doubleedged,2
petrol's,3
for↑got,3
toast↑,1
sty,5
scone,12
icedbuns,3
bianca'll,2
daragh,11
skis,4
o↑h,18
warming,10
cigar,1
n↑ce,1
↑out,4
exams,2
jemima_puddleduck,1
peggy,15
jingler,7
here_here,2
star_wars,8
elves,3
°medin,1
understood,9
